Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
39	2632	0	0	0.0	0.8478260869565217	0.0	57.21739130434783	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1825	284892	49	7742	49.0	39.67391304347826	7742.0	6193.304347826087	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8297872340425532	0.0	56.0	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1873	292476	48	7584	48.0	39.851063829787236	7584.0	6222.893617021276	voice
1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
39	2632	0	0	0.0	0.8125	0.0	54.833333333333336	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1922	300218	49	7742	49.0	40.041666666666664	7742.0	6254.541666666667	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1984	309927	14	2125	14.0	39.68	2125.0	6198.54	39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1984	309927	14	2125	14.0	39.68	2125.0	6198.54	40	2698	1	66	1.0	0.8	66.0	53.96	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
39	2632	0	0	0.0	0.7959183673469388	0.0	53.714285714285715	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1984	309927	14	2125	14.0	39.68	2125.0	6198.54	40	2698	1	66	1.0	0.8	66.0	53.96	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1970	307802	48	7584	48.0	40.204081632653065	7584.0	6281.673469387755	voice
1984	309927	14	2125	14.0	39.68	2125.0	6198.54	40	2698	1	66	1.0	0.8	66.0	53.96	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	40	2698	1	66	1.0	0.8	66.0	53.96	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
40	2698	1	66	1.0	0.8	66.0	53.96	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	1984	309927	14	2125	14.0	39.68	2125.0	6198.54	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	10	682	10.0	0.9803921568627451	682.0	66.27450980392157	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2004	312204	20	2277	20.0	39.294117647058826	2277.0	6121.64705882353	voice
2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9615384615384616	0.0	65.0	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2053	319946	49	7742	49.0	39.48076923076923	7742.0	6152.807692307692	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	voice
2101	327530	48	7584	48.0	39.64150943396226	7584.0	6179.811320754717	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	50	3380	0	0	0.0	0.9433962264150944	0.0	63.77358490566038	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9259259259259259	0.0	62.592592592592595	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2150	335272	49	7742	49.0	39.81481481481482	7742.0	6208.740740740741	voice
2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
2246	350440	49	7742	49.0	40.107142857142854	7742.0	6257.857142857143	50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
2246	350440	49	7742	49.0	40.107142857142854	7742.0	6257.857142857143	50	3380	0	0	0.0	0.8928571428571429	0.0	60.357142857142854	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
2246	350440	49	7742	49.0	40.107142857142854	7742.0	6257.857142857143	50	3380	0	0	0.0	0.8928571428571429	0.0	60.357142857142854	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
50	3380	0	0	0.0	0.8928571428571429	0.0	60.357142857142854	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
2246	350440	49	7742	49.0	40.107142857142854	7742.0	6257.857142857143	50	3380	0	0	0.0	0.8928571428571429	0.0	60.357142857142854	voice
50	3380	0	0	0.0	0.9090909090909091	0.0	61.45454545454545	2197	342698	47	7426	47.0	39.945454545454545	7426.0	6230.872727272727	voice
