Timestamp,SSIP,SSP,SDFP,SDFB,SFE,Status
2022-07-19_01:57:52.402789,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:58:21.382049,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_01:58:21.390545,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:58:21.505635,96.2,96.2,0.06434838894196326,11.196619675901605,96.2,1
2022-07-19_01:58:21.525213,96.2,96.2,105.71833953207597,17126.370109696236,96.2,1
2022-07-19_01:58:26.390459,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:58:26.489681,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_01:58:26.495986,96.2,96.2,105.7184246128475,17126.384787281288,96.2,1
2022-07-19_01:58:30.559382,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_01:58:30.567408,96.2,96.2,105.71825441035135,17126.355424457724,96.2,1
2022-07-19_01:58:36.261830,96.2,96.2,0.07872805084724109,13.698680847419949,96.2,1
2022-07-19_01:58:36.267858,96.2,96.2,105.7184246128475,17126.384787281288,96.2,1
2022-07-19_01:59:10.408477,58.0,58.0,1.4832557306229035,258.08649712838525,58.0,1
2022-07-19_01:59:10.623578,84.6,84.6,1.2199864319455331,212.2776391585226,84.6,1
2022-07-19_01:59:15.800364,96.2,96.2,1.1631826194610457,202.39377578622185,96.2,1
2022-07-19_01:59:15.813561,96.2,96.2,0.16810374230131847,29.250051160429418,96.2,1
2022-07-19_01:59:15.835172,96.2,96.2,0.20517970547152312,35.701268752045024,96.2,1
2022-07-19_01:59:15.856860,96.2,96.2,0.27735789004951955,48.260272868616404,96.2,1
2022-07-19_01:59:15.871843,96.2,96.2,0.18979364725201173,33.02409462185003,96.2,1
2022-07-19_01:59:15.884299,27.6,27.6,0.1677657522143511,29.19124088529709,27.6,1
2022-07-19_01:59:16.381514,96.2,96.2,1.149261367515702,199.97147794773215,96.2,1
2022-07-19_01:59:16.398043,96.2,96.2,0.20660720580132796,35.94965380943108,96.2,1
2022-07-19_01:59:16.413703,96.2,96.2,0.18464534978107708,32.12829086190741,96.2,1
2022-07-19_01:59:16.431330,96.2,96.2,0.25127559134699584,43.72195289437729,96.2,1
2022-07-19_01:59:16.444548,96.2,96.2,0.23017848757479337,40.05105683801404,96.2,1
2022-07-19_01:59:16.459225,57.6,57.6,0.11702985796078276,20.363195285176204,57.6,1
2022-07-19_01:59:21.176650,96.2,96.2,1.1631826194610457,202.39377578622185,96.2,1
2022-07-19_01:59:21.195495,96.2,96.2,0.16810374230131847,29.250051160429418,96.2,1
2022-07-19_01:59:21.206073,96.2,96.2,0.20517970547152312,35.701268752045024,96.2,1
2022-07-19_01:59:21.221829,96.2,96.2,0.27735789004951955,48.260272868616404,96.2,1
2022-07-19_01:59:21.228124,96.2,96.2,0.18979364725201173,33.02409462185003,96.2,1
2022-07-19_01:59:21.242809,96.2,96.2,0.18464534978107708,32.12829086190741,96.2,1
2022-07-19_01:59:21.251041,96.2,96.2,0.2360560154218255,41.07374668339764,96.2,1
2022-07-19_01:59:21.263138,96.2,96.2,0.19056637036226173,33.15854844303354,96.2,1
2022-07-19_01:59:21.278148,96.2,96.2,0.20044857868098045,34.8780526904906,96.2,1
2022-07-19_01:59:21.549747,39.6,39.6,0.12215542042876588,21.25504315460527,39.6,1
2022-07-19_01:59:22.176970,96.2,96.2,1.149261367515702,199.97147794773215,96.2,1
2022-07-19_01:59:22.185904,96.2,96.2,0.20660720580132796,35.94965380943108,96.2,1
2022-07-19_01:59:22.227176,96.2,96.2,0.18464534978107708,32.12829086190741,96.2,1
2022-07-19_01:59:22.247348,96.2,96.2,0.25127559134699584,43.72195289437729,96.2,1
2022-07-19_01:59:22.267036,96.2,96.2,0.23017848757479337,40.05105683801404,96.2,1
2022-07-19_01:59:22.296079,96.2,96.2,0.14268074791495627,24.826450137202382,96.2,1
2022-07-19_01:59:22.318680,96.2,96.2,0.24660505367498894,42.909279339448084,96.2,1
2022-07-19_01:59:22.331251,96.2,96.2,0.20660720580132796,35.94965380943107,96.2,1
2022-07-19_01:59:22.366835,96.2,96.2,0.1687709250944067,29.366140966426762,96.2,1
2022-07-19_01:59:22.377918,69.6,69.6,0.11900160483246355,20.706279240848655,69.6,1
2022-07-19_01:59:26.979448,96.2,96.2,1.1631826194610457,202.39377578622185,96.2,1
2022-07-19_01:59:27.006301,96.2,96.2,0.16810374230131847,29.250051160429418,96.2,1
2022-07-19_01:59:27.024394,96.2,96.2,0.20517970547152312,35.701268752045024,96.2,1
2022-07-19_01:59:27.043410,96.2,96.2,0.27735789004951955,48.260272868616404,96.2,1
2022-07-19_01:59:27.066769,96.2,96.2,0.18979364725201173,33.02409462185003,96.2,1
2022-07-19_01:59:27.083387,96.2,96.2,0.18464534978107708,32.12829086190741,96.2,1
2022-07-19_01:59:27.105864,96.2,96.2,0.2360560154218255,41.07374668339764,96.2,1
2022-07-19_01:59:27.133977,96.2,96.2,0.19056637036226173,33.15854844303354,96.2,1
2022-07-19_01:59:27.147044,96.2,96.2,0.20044857868098045,34.8780526904906,96.2,1
2022-07-19_01:59:27.163091,96.2,96.2,0.12788820373579793,22.252547450028835,96.2,1
2022-07-19_01:59:27.187727,96.2,96.2,0.18539290486160456,32.2583654459192,96.2,1
2022-07-19_01:59:27.215326,96.2,96.2,0.2066072058013279,35.94965380943107,96.2,1
2022-07-19_01:59:27.233004,52.8,52.8,0.14903269373413638,25.93168870973973,52.8,1
2022-07-19_01:59:29.086467,96.2,96.2,1.149261367515702,199.97147794773215,96.2,1
2022-07-19_01:59:29.107884,96.2,96.2,0.20660720580132796,35.94965380943108,96.2,1
2022-07-19_01:59:29.125429,96.2,96.2,0.18464534978107708,32.12829086190741,96.2,1
2022-07-19_01:59:29.144999,96.2,96.2,0.25127559134699584,43.72195289437729,96.2,1
2022-07-19_01:59:29.154947,96.2,96.2,0.23017848757479337,40.05105683801404,96.2,1
2022-07-19_01:59:29.162485,96.2,96.2,0.14268074791495627,24.826450137202382,96.2,1
2022-07-19_01:59:29.175302,96.2,96.2,0.24660505367498894,42.909279339448084,96.2,1
2022-07-19_01:59:29.195106,96.2,96.2,0.20660720580132796,35.94965380943107,96.2,1
2022-07-19_01:59:29.207653,96.2,96.2,0.1687709250944067,29.366140966426762,96.2,1
2022-07-19_01:59:29.233955,96.2,96.2,0.11975485092652528,20.837344061215404,96.2,1
2022-07-19_01:59:29.252523,96.2,96.2,0.16810374230131847,29.250051160429418,96.2,1
2022-07-19_01:59:29.265485,96.2,96.2,0.21187469128644107,36.866196283840765,96.2,1
2022-07-19_01:59:29.282745,81.8,81.8,0.12022778340483373,20.919634312441065,81.8,1
2022-07-19_01:59:31.493082,96.2,96.2,0.21426837313011352,37.28269692463974,96.2,1
2022-07-19_01:59:31.501075,96.2,96.2,0.18539290486160456,32.2583654459192,96.2,1
2022-07-19_01:59:31.516078,96.2,96.2,0.2594174762131237,45.13864086108354,96.2,1
2022-07-19_01:59:31.533607,96.2,96.2,0.21426837313011352,37.282696924639744,96.2,1
2022-07-19_01:59:31.543699,96.2,96.2,0.16810374230131847,29.25005116042942,96.2,1
2022-07-19_01:59:31.551984,96.2,96.2,0.21864144407708785,38.04361126941328,96.2,1
2022-07-19_01:59:31.564281,96.2,96.2,0.21426837313011352,37.282696924639744,96.2,1
2022-07-19_01:59:31.571835,96.2,96.2,0.22376089891182888,38.934396410658216,96.2,1
2022-07-19_01:59:31.583183,96.2,96.2,0.14948588783573846,26.010544483418496,96.2,1
2022-07-19_01:59:31.594263,96.2,96.2,0.15006305557271177,26.110971669651843,96.2,1
2022-07-19_01:59:31.602370,96.2,96.2,0.18539290486160456,32.2583654459192,96.2,1
2022-07-19_01:59:31.626456,96.2,96.2,0.18604455152762658,32.37175196580702,96.2,1
2022-07-19_01:59:31.633580,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_01:59:31.644596,34.8,34.8,0.07559164619520635,13.152946437965905,34.8,1
2022-07-19_01:59:32.830848,96.2,96.2,0.20660720580132796,35.94965380943108,96.2,1
2022-07-19_01:59:32.841937,96.2,96.2,0.18979364725201173,33.02409462185003,96.2,1
2022-07-19_01:59:32.859643,96.2,96.2,0.2438200599015261,42.42469042286554,96.2,1
2022-07-19_01:59:32.872711,96.2,96.2,0.2341440037472114,40.74105665201479,96.2,1
2022-07-19_01:59:32.883856,96.2,96.2,0.1278882037357979,22.252547450028835,96.2,1
2022-07-19_01:59:32.895325,96.2,96.2,0.25027593141974536,43.548012067035685,96.2,1
2022-07-19_01:59:32.914614,96.2,96.2,0.21126180399933875,36.759553895884935,96.2,1
2022-07-19_01:59:32.927517,96.2,96.2,0.1687709250944067,29.366140966426762,96.2,1
2022-07-19_01:59:32.935401,96.2,96.2,0.12788820373579793,22.252547450028835,96.2,1
2022-07-19_01:59:32.947111,96.2,96.2,0.14948588783573846,26.010544483418496,96.2,1
2022-07-19_01:59:32.968776,96.2,96.2,0.22522415906778948,39.18900367779536,96.2,1
2022-07-19_01:59:32.992839,96.2,96.2,0.13550245934969088,23.5774279268462,96.2,1
2022-07-19_01:59:33.002817,96.2,96.2,0.12788820373579793,22.252547450028835,96.2,1
2022-07-19_01:59:33.014012,37.8,37.8,0.07254660952805336,12.623110057881288,37.8,1
2022-07-19_01:59:35.967270,96.2,96.2,0.17381750491541353,30.244245855281957,96.2,1
2022-07-19_01:59:35.982022,96.2,96.2,0.24382005990152608,42.42469042286554,96.2,1
2022-07-19_01:59:35.998221,96.2,96.2,0.21056504185934893,36.6383172835267,96.2,1
2022-07-19_01:59:36.013250,96.2,96.2,0.17381750491541353,30.24424585528196,96.2,1
2022-07-19_01:59:36.028984,96.2,96.2,0.14322498669147474,24.9211476843166,96.2,1
2022-07-19_01:59:36.043148,96.2,96.2,0.19558095345350085,34.03108590090914,96.2,1
2022-07-19_01:59:36.050126,96.2,96.2,0.18066994579958778,31.43657056912827,96.2,1
2022-07-19_01:59:36.061987,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_01:59:36.074528,96.2,96.2,0.09081218157106676,15.801319593365614,96.2,1
2022-07-19_01:59:36.089696,96.2,96.2,0.06434838894196326,11.196619675901605,96.2,1
2022-07-19_01:59:36.096542,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_01:59:36.113830,68.0,68.0,0.054152801880946955,9.422587527284774,68.0,1
2022-07-19_01:59:36.850561,96.2,96.2,0.2229093580653673,38.78622830337391,96.2,1
2022-07-19_01:59:36.860910,96.2,96.2,0.20044857868098045,34.8780526904906,96.2,1
2022-07-19_01:59:36.871311,96.2,96.2,0.21579600939264096,37.54850563431952,96.2,1
2022-07-19_01:59:36.887715,96.2,96.2,0.13550245934969085,23.5774279268462,96.2,1
2022-07-19_01:59:36.904389,96.2,96.2,0.14268074791495625,24.826450137202386,96.2,1
2022-07-19_01:59:36.917317,96.2,96.2,0.18604455152762658,32.37175196580702,96.2,1
2022-07-19_01:59:36.927439,96.2,96.2,0.18066994579958778,31.436570569128268,96.2,1
2022-07-19_01:59:36.935200,96.2,96.2,0.14268074791495625,24.826450137202386,96.2,1
2022-07-19_01:59:36.946350,96.2,96.2,0.09081218157106676,15.801319593365614,96.2,1
2022-07-19_01:59:36.954939,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_01:59:41.042202,96.2,96.2,0.15006305557271177,26.11097166965185,96.2,1
2022-07-19_01:59:41.052955,96.2,96.2,0.19558095345350085,34.03108590090914,96.2,1
2022-07-19_01:59:41.067502,96.2,96.2,0.18604455152762658,32.37175196580702,96.2,1
2022-07-19_01:59:41.079647,96.2,96.2,0.0787280508472411,13.69868084741995,96.2,1
2022-07-19_01:59:41.090419,96.2,96.2,0.0787280508472411,13.69868084741995,96.2,1
2022-07-19_01:59:41.098230,96.2,96.2,0.06434838894196325,11.196619675901605,96.2,1
2022-07-19_01:59:41.105407,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:59:41.112693,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_01:59:41.126753,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_01:59:41.149012,81.6,81.6,0.0494466691221373,8.60372042725189,81.6,1
2022-07-19_01:59:41.918184,96.2,96.2,0.15596673042420836,27.13821109381225,96.2,1
2022-07-19_01:59:41.932032,96.2,96.2,0.18066994579958778,31.43657056912827,96.2,1
2022-07-19_01:59:41.947636,96.2,96.2,0.18066994579958778,31.43657056912827,96.2,1
2022-07-19_01:59:41.956451,96.2,96.2,0.12788820373579793,22.25254745002884,96.2,1
2022-07-19_01:59:41.963353,96.2,96.2,0.09081218157106676,15.801319593365614,96.2,1
2022-07-19_01:59:41.969799,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_01:59:41.994586,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:59:42.012515,96.2,96.2,0.1014246230158043,17.647884404749952,96.2,1
2022-07-19_01:59:42.021062,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_01:59:42.029554,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:59:43.604496,96.2,96.2,480.2650017741763,83566.11030870669,96.2,1
2022-07-19_01:59:46.251871,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_01:59:46.260202,96.2,96.2,0.0787280508472411,13.69868084741995,96.2,1
2022-07-19_01:59:46.266871,96.2,96.2,0.06434838894196326,11.196619675901605,96.2,1
2022-07-19_01:59:46.274384,96.2,96.2,0.0787280508472411,13.698680847419952,96.2,1
2022-07-19_01:59:46.295717,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_01:59:46.310347,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_01:59:46.344473,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_01:59:47.324095,96.2,96.2,0.13550245934969085,23.5774279268462,96.2,1
2022-07-19_01:59:47.335286,96.2,96.2,0.0787280508472411,13.69868084741995,96.2,1
2022-07-19_01:59:47.346765,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_01:59:47.368295,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:59:47.381819,96.2,96.2,0.10142462301580428,17.647884404749956,96.2,1
2022-07-19_01:59:47.398505,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_01:59:47.411150,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_01:59:47.458935,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_01:59:47.480737,56.2,56.2,0.059548756336944876,10.36148360262841,56.2,1
2022-07-19_01:59:48.518989,96.2,96.2,480.2650017741763,83566.11030870669,96.2,1
2022-07-19_01:59:48.550163,96.2,96.2,0.4123662759170797,71.75173200957182,96.2,1
2022-07-19_01:59:48.561909,96.2,96.2,2.8966893461943664,504.0239462378198,96.2,1
2022-07-19_01:59:48.569112,96.2,96.2,2.0804610265505663,362.0002186197986,96.2,1
2022-07-19_01:59:49.331272,96.2,96.2,480.2650017741763,83566.11030870669,96.2,1
2022-07-19_01:59:49.381377,96.2,96.2,0.4123662759170797,71.75173200957182,96.2,1
2022-07-19_01:59:49.392604,96.2,96.2,2.8966893461943664,504.0239462378198,96.2,1
2022-07-19_01:59:49.406154,96.2,96.2,2.0804610265505663,362.0002186197986,96.2,1
2022-07-19_01:59:49.425573,96.2,96.2,1.073353156347362,186.76344920444097,96.2,1
2022-07-19_01:59:52.163130,96.2,96.2,480.2650017741763,83566.11030870669,96.2,1
2022-07-19_01:59:52.527736,96.2,96.2,0.4123662759170797,71.75173200957182,96.2,1
2022-07-19_01:59:52.534571,96.2,96.2,2.8966893461943664,504.0239462378198,96.2,1
2022-07-19_01:59:52.541686,96.2,96.2,2.0804610265505663,362.0002186197986,96.2,1
2022-07-19_01:59:52.554222,96.2,96.2,1.073353156347362,186.76344920444097,96.2,1
2022-07-19_01:59:53.187178,96.2,96.2,2.58379730027305,449.5807302475107,96.2,1
2022-07-19_01:59:53.204501,96.2,96.2,1.3846840586566913,240.93502620626424,96.2,1
2022-07-19_01:59:53.881992,96.2,96.2,2.0804610265505663,362.0002186197986,96.2,1
2022-07-19_01:59:53.897001,96.2,96.2,1.073353156347362,186.76344920444097,96.2,1
2022-07-19_01:59:54.273251,96.2,96.2,0.22774326715391527,39.62732848478124,96.2,1
2022-07-19_01:59:54.283503,96.2,96.2,0.4554865343078306,79.25465696956248,96.2,1
2022-07-19_01:59:54.290311,96.2,96.2,1.073353156347362,186.76344920444097,96.2,1
2022-07-19_01:59:54.950165,96.2,96.2,0.22774326715391527,39.62732848478124,96.2,1
2022-07-19_01:59:55.515415,96.2,96.2,0.22774326715391527,39.62732848478124,96.2,1
2022-07-19_01:59:55.592582,96.2,96.2,0.22774326715391527,39.62732848478124,96.2,1
2022-07-19_01:59:57.430423,96.2,96.2,0.06434838894196326,11.196619675901605,96.2,1
2022-07-19_01:59:57.437617,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_01:59:57.444206,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_01:59:57.456997,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_01:59:57.482396,96.2,96.2,0.04554865343078306,7.925465696956248,96.2,1
2022-07-19_01:59:57.526482,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:00.237305,96.2,96.2,0.045548653430783057,7.925465696956249,96.2,1
2022-07-19_02:00:00.244413,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_02:00:00.251428,96.2,96.2,0.09081218157106676,15.801319593365614,96.2,1
2022-07-19_02:00:00.257236,96.2,96.2,0.0787280508472411,13.69868084741995,96.2,1
2022-07-19_02:00:00.262979,96.2,96.2,0.0787280508472411,13.69868084741995,96.2,1
2022-07-19_02:00:00.329142,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_02:00:00.344682,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_02:00:00.382523,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:00.434327,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_02:00:00.441315,96.2,96.2,0.10142462301580428,17.647884404749956,96.2,1
2022-07-19_02:00:00.456372,96.2,96.2,0.0787280508472411,13.698680847419949,96.2,1
2022-07-19_02:00:00.462110,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_02:00:00.471603,96.2,96.2,0.06434838894196326,11.196619675901607,96.2,1
2022-07-19_02:00:00.523374,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:00.576775,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_02:00:00.602334,96.2,96.2,0.04554865343078305,7.92546569695625,96.2,1
2022-07-19_02:00:00.636094,94.4,94.4,0.06495639710489784,11.302413096252225,94.4,1
2022-07-19_02:00:02.827729,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:02.878485,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:02.897810,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:06.887698,96.2,96.2,0.06434838894196325,11.196619675901607,96.2,1
2022-07-19_02:00:32.156047,96.2,96.2,0.4993501596984972,80.89472587115655,96.2,1
2022-07-19_02:00:32.169566,96.2,96.2,0.20891643523215253,33.844462507608704,96.2,1
2022-07-19_02:00:32.178880,20.4,20.4,0.3075370027717279,49.82099444901992,20.4,1
2022-07-19_02:00:32.710966,96.2,96.2,1.1786786730196823,190.94594502918858,96.2,1
2022-07-19_02:00:32.720413,96.2,96.2,0.23997844541385574,38.87650815704463,96.2,1
2022-07-19_02:00:32.727897,55.6,55.6,0.2125957101552116,34.44050504514428,55.6,1
2022-07-19_02:00:37.625842,96.2,96.2,0.4993501596984972,80.89472587115655,96.2,1
2022-07-19_02:00:37.639136,96.2,96.2,0.20891643523215253,33.844462507608704,96.2,1
2022-07-19_02:00:37.653800,96.2,96.2,0.2399784454138557,38.87650815704463,96.2,1
2022-07-19_02:00:37.663218,96.2,96.2,0.16810374230131847,27.23280625281359,96.2,1
2022-07-19_02:00:37.672991,96.2,96.2,0.20433534096142397,33.102325235750676,96.2,1
2022-07-19_02:00:37.679755,96.2,96.2,0.26292596070767243,42.594005634642926,96.2,1
2022-07-19_02:00:37.689248,96.2,96.2,0.15006305557271177,24.3102150027793,96.2,1
2022-07-19_02:00:37.706186,31.4,31.4,0.15757091562870043,25.52648833184946,31.4,1
2022-07-19_02:00:38.686502,96.2,96.2,1.1786786730196823,190.94594502918858,96.2,1
2022-07-19_02:00:38.711155,96.2,96.2,0.23997844541385574,38.87650815704463,96.2,1
2022-07-19_02:00:38.728207,96.2,96.2,0.22707804442267188,36.786643196472845,96.2,1
2022-07-19_02:00:38.751717,96.2,96.2,0.14948588783573846,24.216713829389626,96.2,1
2022-07-19_02:00:38.762152,96.2,96.2,0.1738175049154135,28.158435796297,96.2,1
2022-07-19_02:00:38.784881,96.2,96.2,0.22376089891182888,36.249265623716276,96.2,1
2022-07-19_02:00:38.802418,96.2,96.2,0.13550245934969088,21.951398414649912,96.2,1
2022-07-19_02:00:38.834594,66.0,66.0,0.07761362712039818,12.573407593504504,66.0,1
2022-07-19_02:00:42.784072,96.2,96.2,0.4993501596984972,80.89472587115655,96.2,1
2022-07-19_02:00:42.810680,96.2,96.2,0.20891643523215253,33.844462507608704,96.2,1
2022-07-19_02:00:42.835007,96.2,96.2,0.2399784454138557,38.87650815704463,96.2,1
2022-07-19_02:00:42.841380,96.2,96.2,0.16810374230131847,27.23280625281359,96.2,1
2022-07-19_02:00:42.854202,96.2,96.2,0.20433534096142397,33.102325235750676,96.2,1
2022-07-19_02:00:42.869339,96.2,96.2,0.26292596070767243,42.594005634642926,96.2,1
2022-07-19_02:00:42.883044,96.2,96.2,0.15006305557271177,24.3102150027793,96.2,1
2022-07-19_02:00:42.903158,96.2,96.2,0.11098833941820489,17.980110985749192,96.2,1
2022-07-19_02:00:42.917076,96.2,96.2,0.12788820373579793,20.717889005199254,96.2,1
2022-07-19_02:00:42.935129,96.2,96.2,0.0787280508472411,12.753944237253059,96.2,1
2022-07-19_02:00:42.952416,96.2,96.2,0.11098833941820489,17.980110985749192,96.2,1
2022-07-19_02:00:44.199159,96.2,96.2,1.1786786730196823,190.94594502918858,96.2,1
2022-07-19_02:00:44.211839,96.2,96.2,0.23997844541385574,38.87650815704463,96.2,1
2022-07-19_02:00:44.222676,96.2,96.2,0.22707804442267188,36.786643196472845,96.2,1
2022-07-19_02:00:44.236510,96.2,96.2,0.14948588783573846,24.216713829389626,96.2,1
2022-07-19_02:00:44.254829,96.2,96.2,0.1738175049154135,28.158435796297,96.2,1
2022-07-19_02:00:44.271013,96.2,96.2,0.22376089891182888,36.249265623716276,96.2,1
2022-07-19_02:00:44.287714,96.2,96.2,0.13550245934969088,21.951398414649912,96.2,1
2022-07-19_02:00:44.311186,96.2,96.2,0.12018718031430047,19.470323210916682,96.2,1
2022-07-19_02:00:44.326015,96.2,96.2,0.10142462301580431,16.430788928560297,96.2,1
2022-07-19_02:00:44.341501,96.2,96.2,0.14268074791495625,23.114281162222913,96.2,1
2022-07-19_02:00:44.353800,96.2,96.2,0.045548653430783057,7.378881855786854,96.2,1
2022-07-19_02:00:44.373711,39.6,39.6,0.07088721640211212,11.483729057142165,39.6,1
2022-07-19_02:00:47.948972,96.2,96.2,0.4993501596984972,80.89472587115655,96.2,1
2022-07-19_02:00:47.965106,96.2,96.2,0.20891643523215253,33.844462507608704,96.2,1
2022-07-19_02:00:47.977224,96.2,96.2,0.2399784454138557,38.87650815704463,96.2,1
2022-07-19_02:00:47.987397,96.2,96.2,0.16810374230131847,27.23280625281359,96.2,1
2022-07-19_02:00:47.996938,96.2,96.2,0.20433534096142397,33.102325235750676,96.2,1
2022-07-19_02:00:48.004626,96.2,96.2,0.26292596070767243,42.594005634642926,96.2,1
2022-07-19_02:00:48.014115,96.2,96.2,0.15006305557271177,24.3102150027793,96.2,1
2022-07-19_02:00:48.020293,96.2,96.2,0.11098833941820489,17.980110985749192,96.2,1
2022-07-19_02:00:48.027970,96.2,96.2,0.12788820373579793,20.717889005199254,96.2,1
2022-07-19_02:00:48.044887,96.2,96.2,0.0787280508472411,12.753944237253059,96.2,1
2022-07-19_02:00:48.059532,96.2,96.2,0.11098833941820489,17.980110985749192,96.2,1
2022-07-19_02:00:48.066915,96.2,96.2,0.09081218157106676,14.711573414512815,96.2,1
2022-07-19_02:00:48.077446,96.2,96.2,0.1014246230158043,16.430788928560297,96.2,1
2022-07-19_02:00:48.084746,96.2,96.2,0.06434838894196326,10.424439008598045,96.2,1
2022-07-19_02:00:48.092683,29.2,29.2,0.08247667519720751,13.361221381947615,29.2,1
2022-07-19_02:00:49.436889,96.2,96.2,1.1786786730196823,190.94594502918858,96.2,1
2022-07-19_02:00:49.446789,96.2,96.2,0.23997844541385574,38.87650815704463,96.2,1
2022-07-19_02:00:49.453409,96.2,96.2,0.22707804442267188,36.786643196472845,96.2,1
2022-07-19_02:00:49.459926,96.2,96.2,0.14948588783573846,24.216713829389626,96.2,1
2022-07-19_02:00:49.467933,96.2,96.2,0.1738175049154135,28.158435796297,96.2,1
2022-07-19_02:00:49.477918,96.2,96.2,0.22376089891182888,36.249265623716276,96.2,1
2022-07-19_02:00:49.489062,96.2,96.2,0.13550245934969088,21.951398414649912,96.2,1
2022-07-19_02:00:49.500710,96.2,96.2,0.12018718031430047,19.470323210916682,96.2,1
2022-07-19_02:00:49.510833,96.2,96.2,0.10142462301580431,16.430788928560297,96.2,1
2022-07-19_02:00:49.528380,96.2,96.2,0.14268074791495625,23.114281162222913,96.2,1
2022-07-19_02:00:49.542245,96.2,96.2,0.045548653430783057,7.378881855786854,96.2,1
2022-07-19_02:00:49.548987,96.2,96.2,0.1014246230158043,16.430788928560297,96.2,1
2022-07-19_02:00:49.555703,96.2,96.2,0.09081218157106674,14.711573414512815,96.2,1
2022-07-19_02:00:49.562710,96.2,96.2,0.09081218157106676,14.711573414512815,96.2,1
2022-07-19_02:00:52.779951,96.2,96.2,0.21773018647128556,35.27229020834826,96.2,1
2022-07-19_02:00:52.787805,96.2,96.2,0.14948588783573846,24.216713829389626,96.2,1
2022-07-19_02:00:52.800620,96.2,96.2,0.2428609039116389,39.343466433685506,96.2,1
2022-07-19_02:00:52.819601,96.2,96.2,0.22376089891182888,36.249265623716276,96.2,1
2022-07-19_02:00:52.825546,96.2,96.2,0.15657522148659236,25.36518588082796,96.2,1
2022-07-19_02:00:52.836459,96.2,96.2,0.0787280508472411,12.75394423725306,96.2,1
2022-07-19_02:00:52.842911,96.2,96.2,0.13550245934969085,21.951398414649915,96.2,1
2022-07-19_02:00:52.850015,96.2,96.2,0.11098833941820489,17.980110985749192,96.2,1
2022-07-19_02:00:52.856005,96.2,96.2,0.06434838894196326,10.424439008598045,96.2,1
2022-07-19_02:00:52.861921,96.2,96.2,0.12788820373579793,20.717889005199257,96.2,1
2022-07-19_02:00:52.872020,96.2,96.2,0.045548653430783057,7.378881855786854,96.2,1
2022-07-19_02:00:52.883129,96.2,96.2,0.07872805084724109,12.753944237253059,96.2,1
2022-07-19_02:00:52.895886,96.2,96.2,0.045548653430783057,7.378881855786854,96.2,1
